DateTime,news
8/21/2019,U.S. lawmakers say tariffs on EU olive oil pit Trump trade policy against demand
8/21/2019,"Gulf of Mexico oil, gas lease bidding down from last 2 sales"
8/21/2019,Gold Rush Cariboo Corp. Announces Non-brokered Private Placement
,
8/21/2019,Will Canada's Extended Oil Cut Plan Boost the Energy Sector?
8/21/2019,"Gold, Silver Steady Ahead of FOMC Minutes"
8/21/2019,Russia's Gold-Buying Spree Not Letting Up: Central Bank Buys Another 300K Ounces in July
8/21/2019,Oil rises as U.S. crude inventories fall
8/21/2019,Greece to deny support to Iranian oil tanker under US pressure
8/21/2019,Greece to deny support to Iranian oil tanker under US pressure
8/21/2019,"Gold Prices Holding Above $1,500 Following In Line U.S. Existing Home Sales Data"
8/21/2019,Bail relaxed for man charged over Copper Face Jacks firework attack
8/21/2019,"Oil up over 1%, buoyed by U.S. stock drawdown"
8/21/2019,Ediya Coffee launches drive-thru
8/21/2019,Congo’s biggest copper miner warns of operating loss
8/21/2019,Congo’s biggest copper miner warns of operating loss
8/21/2019,METALS-Copper prices firm ahead of Fed minutes
8/21/2019,"Oil up 1 percent, buoyed by U.S. stock drawdown"
8/21/2019,U.S. crude-oil inventories down 2.7 million barrels last week: EIA
,
8/21/2019,"North Dakota Oil Production Sets Record, So Does Gas Flaring"
8/21/2019,"Forum Announces $75,000 Flow Through Private Placement to Explore the Love Lake Nickel-Copper-Platinum-Palladium Project"
8/21/2019,Ecopetrol's (EC) Q2 Earnings Decline Y/Y on Lower Oil Price
8/21/2019,Galileo Resources : Star Zinc Issues JORC 2012 Technical Report
8/21/2019,"The White House Saw Riches in the Arctic Refuge, but Reality May Fall Short"
8/21/2019,Iran says top waterways won't be as safe if its oil exports cut to zero
8/21/2019,"Metals Stocks: Gold retreats as the U.S. stock market strengthens, traders await Fed minutes for clues on interest rates"
8/21/2019,CANADA STOCKS-TSX futures inch up on higher oil prices
8/21/2019,Russia's Rosneft to switch to euros in oil products tenders: traders
8/21/2019,Russia's Rosneft to switch to euros in oil products tenders - traders
8/21/2019,Iron ore prices slump to six-month low after BHP warning
8/21/2019,Iron ore prices slump to six-month low after BHP warning
8/21/2019,Fin24.com | Oil steadies as drop in US stockpiles tempers economic worries
8/21/2019,Gold subdued as investors await FOMC minutes
8/21/2019,JP Morgan Sec LLC : Form 8.5 (EPT/NON-RI) - Barrick Gold Corporation
8/21/2019,Peel Hunt LLP : Form 8.5 (EPT/RI) - Nostrum Oil & Gas PLC
8/21/2019,Texas shale towns grapple with growth as oil-bust fears fade
8/21/2019,Gold eases as investors book profits; Fed minutes in focus
8/21/2019,"Automotive demand to keep palladium in structural deficit this year, says Norilsk Nickel"
8/21/2019,Jumbo & GoodFuels Partner to Take Sustainable Bio-Fuel Oil to the Offshore Support Market
8/21/2019,Copper Prices Jumps on China stimulus hopes
8/21/2019,Karnataka Cancels NMDC’s Donimalai Iron Ore Mine Lease
8/21/2019,Clive Palmer Asks for Queensland Nickel Liquidation Trial to be Aborted
8/21/2019,"Gold Price Could Jump To $1,600 On Military Intervention in Hong Kong: SP Angel"
8/21/2019,"Gold, Silver Prices Weaker Amid Upbeat Attitudes at Mid-Week"
8/21/2019,Futures Movers: U.S. oil prices settle lower as crude supplies log first weekly slump in 3 weeks
8/21/2019,Iran pres: international waterways won't be as safe if Iran oil exports cut to zero
8/21/2019,Exclusive: Russia's Rosneft to switch to euros in oil products tenders - traders
,
8/21/2019,Natural Gas Deliveries to US LNG Export Facilities Set a Record in July 2019 - OPIS
8/21/2019,New Zealand’s A2 Milk looks to China and US for growth
8/21/2019,TABLE-UAE's Fujairah oil inventory data for week ended Aug 19
8/21/2019,China's CNPC Suspends Venezuelan Oil Loading
8/21/2019,"Saudi Oil Field Targeted by Drone Attack, Production Unaffected"
8/21/2019,Gazprom Neft Becomes the First Oil Company in Russia to use CRAB for Offshore Seismic Operations
8/21/2019,"Brent oil prices rise above $60, buoyed by U.S. stock drawdown"
,
8/21/2019,Esperance Port Gets Approval for Nickel Export
8/21/2019,Nickel booms as supply deficit looms
8/21/2019,Aluminium Prices Hits Two Week High As China Unveils Rate Reforms
8/21/2019,Spanish Mountain Gold Announces Findings from Alternatives Study in Canada
8/21/2019,Nicola Mining Announces Upper Zone Copper Mineralization
8/21/2019,Yield Growth Announces Launch of Urban Juve in the United States and Silver Sponsorship of ipsy Live in New York in October 2019
8/21/2019,"PetroTal Successfully Converts Water Disposal Well to Oil Producer with Uplift of 2,700 Barrels of Oil per Day"
8/21/2019,Rosneft Oil Company : BOD recommends dividends at RUB 15.34 per share
8/21/2019,"Brent oil rises above $60, buoyed by U.S. inventory drawdown"
8/21/2019,Mineral Resources launches bid for Yilgarn iron ore prospect
8/21/2019,"METALS-London copper edges higher on softer dollar, eyes Fed minutes"
8/21/2019,"PRECIOUS-Gold prices hold firm above $1,500, Fed minutes in focus"
8/21/2019,3 Top Oil Stocks to Buy in August
8/21/2019,RPT-COLUMN-Tiny tin market sounds a recessionary warning note: Andy Home
8/21/2019,Rosneft Oil Company : Q2 2019 Financial Results
8/21/2019,"Fearing tobacco's fate, palm oil industry fights back"
8/21/2019,"INSIGHT-Fearing tobacco's fate, palm oil industry fights back"
8/21/2019,PetroTal Corp. : Conversion of Water Disposal Well to Oil Producer
8/21/2019,"Galantas Gold Corp : RESULTS FOR THE 3 AND 6 MONTHS ENDED JUNE 30, 2019"
8/21/2019,"Gold prices steady above $1,500; Fed minutes in focus"
8/21/2019,Brent oil futures climb above $60 on U.S. inventory draw
8/21/2019,Trade war clouds offer another silver lining for Wisetech
8/21/2019,U.S. oil firms challenge pipeline surcharge for steel tariff
8/21/2019,"Diesel engine tech, new gas genset headline Cummins AIMEX display"
8/21/2019,carsales.com closes at 12-month high
8/21/2019,U.S. oil firms challenge pipeline surcharge for steel tariff
8/21/2019,UPDATE 4-U.S. oil firms challenge pipeline surcharge for steel tariff
8/20/2019,UPDATE 2-Canada's Alberta extends oil curtailments through 2020 due to slow pipeline progress
8/20/2019,Saudi Aramco's oil deal with India's Reliance Industries
8/20/2019,"Gold-Silver Ratio May Finally Come Down, Here's How"
8/20/2019,"Oil & Gas Stock Roundup: Equinor's Mariner Starts Up, BP Expands India Business"
8/20/2019,Implats Unloads Some Of Its Sunday Lake Project to North American Palladium
8/20/2019,Oil steadies as hopes of easing trade tensions lend support
8/20/2019,Alaska governor OKs smaller oil-wealth check for now
8/20/2019,Gold futures recoup a portion of their recent losses
8/20/2019,"Gold, Silver Fare Pretty Well Amid Better Risk Appetite"
,
8/20/2019,Alaska governor OKs smaller oil-wealth check for now
8/20/2019,U.K. Imports Of Swiss Gold Surge To 6-Year Highs On ETF Demand
8/20/2019,U.S. oil firms challenge pipeline surcharge for steel tariff: filing
8/20/2019,UPDATE 7-Oil steadies as hopes of easing trade tensions lend support
,
8/20/2019,Oil steadies as hopes of easing trade tensions lend support
8/20/2019,UPDATE 6-Oil steadies as hopes of easing trade tensions lend support
8/20/2019,"Don't Bet Against Negative Bond Yields, Bet On Gold - Andrew Hecht"
8/20/2019,How Kirkland Lake Gold (KL) Stock Stands Out in a Strong Industry
8/20/2019,"The Zacks Analyst Blog Highlights: EQT, SilverBow, Montage, Cabot Oil and Southwestern"
8/20/2019,A top-performing hedge fund is making a big bet on gold
8/20/2019,"The Zacks Analyst Blog Highlights: U.S. Silica, Chevron, AngloGold, Kinross and Barrick Gold"
8/20/2019,U.S. oil firms challenge pipeline surcharge for steel tariff: filing
8/20/2019,UPDATE 1-U.S. oil firms challenge pipeline surcharge for steel tariff -filing
8/20/2019,Mercedes reviews vans model portfolio as diesel debate hammers sales
8/20/2019,"Germany hopes to mine lithium, the white gold of e-mobility"
8/20/2019,UPDATE 3-U.S. oil firms challenge pipeline surcharge for steel tariff -filing
8/20/2019,Goldwind inks 200MW supply deal in Canada
8/20/2019,UPDATE 2-U.S. oil firms challenge pipeline surcharge for steel tariff -filing
8/20/2019,Oil falls but losses capped by hopes of easing trade tensions
8/20/2019,UPDATE 5-Oil falls but losses capped by hopes of easing trade tensions
8/20/2019,Equinor Discovers Light Oil in Barents Sea on Second Try
,
8/20/2019,"Billionaire Hedge Fund Owner Mark Mobius Says Gold Is Going Up, Up, Up"
8/20/2019,"Cana Woodford, DJ-Niobrara & Eagle Ford Add Oil Drilling Rigs"
8/20/2019,Petrobras says cost of oil extraction in sub-salt area may fall below $6 a barrel
8/20/2019,"Metals Stocks: Gold ends higher, recoups some recent losses as bond yields slide"
8/20/2019,Royal Bank of Canada : Form 8.5 (EPT/NON-RI) Barrick Gold
8/20/2019,Any Downward Price Moves In Gold Are Restricted By Trade Worries:  MKS PAMP GROUP
8/20/2019,COLUMN-Tiny tin market sounds a recessionary warning note: Andy Home
8/20/2019,"Gold, Silver Prices Firmer as Traders Buy the Dips"
8/20/2019,"Oil edges lower, but hopes on easing trade tensions cap losses"
8/20/2019,Oil Securities Ltd : Issue of ETFS Oil Securities Ltd
8/20/2019,Futures Movers: Front-month oil futures settle higher with data expected to reveal a weekly decline in U.S. crude supply
8/20/2019,Ely Gold Royalties Announces Sale of Gold Canyon Option to McEwen Mining
8/20/2019,"Gold reclaims $1,500 mark as focus turns to Fed"
8/20/2019,Copper Fox Announces Corporate Update on Activities
8/20/2019,Mosman Oil & Gas : Champion Project Update
8/20/2019,"UPDATE 3-Oil prices rise on stimulus hopes, trade optimism"
8/20/2019,Equatorial Palm Oil : Operational Update
8/20/2019,Rise Gold Increases Equity Financing to C$4.5 M and Negotiates US$1.0 M in Debt Financing
8/20/2019,"Oil edges lower, but hopes on easing trade tensions cap losses"
8/20/2019,"UPDATE 4-Oil edges lower, but hopes on easing trade tensions cap losses"
8/20/2019,Fin24.com | Harmony Gold seeks to acquire new assets amid depleting reserves
8/20/2019,CANADA STOCKS-TSX futures edge up on higher gold prices
8/20/2019,Veteran Investor: Demand For ‘Psycho Crypto Currencies’ Good For Gold Prices
8/20/2019,MMC Norilsk Nickel : NORNICKEL REPORTS FIRST HALF 2019 INTERIM CONSOLIDATED IFRS FINANCIAL RESULTS
8/20/2019,Caspian Oil Pipeline to Expand Capacity by a Quarter by End 2023
8/20/2019,BHP reinforces interest in oil and gas market
8/20/2019,'Not going to put odds on it': Oil Search hopes PNG sorted by month's end
8/20/2019,Greatland Gold PLC : Panorama Project - Exploration Update
8/20/2019,UPDATE 2-Oil Search on tenterhooks over Total's Papua New Guinea gas deal
8/20/2019,METALS-Shanghai aluminium hits over 9-month high on supply worries
8/20/2019,"Fin24.com | Harmony Gold reduces losses, vows to put miner safety first"
8/20/2019,"Oil prices rise on stimulus hopes, trade optimism"
8/20/2019,Slkroad Nickel Ink MOU with Shandong Xinhai
8/20/2019,Higher Prices & Good Weather Cited for Leap in Nickel Firm Income
8/20/2019,SLAM Acquires Mount Uniacke Gold Property in Canada
,
8/20/2019,"Oil prices rise on stimulus hopes, trade optimism"
8/20/2019,"UPDATE 2-Oil prices rise on stimulus hopes, trade optimism"
8/20/2019,"Harmony’s R3.8bn investment strategy delivers, eyes net cash at current gold pricing"
8/20/2019,NMDC Update on Iron Ore Production & Sales in July 2019
8/20/2019,Philippines Top High-Grade Nickel Ore Miner Set To Shut Down - Report
8/20/2019,China Production of Refined Copper Rises 4.8% On Year In Jul - NBS
8/20/2019,Yandal Resources Priority Exploration Targets at Gordons Dam Gold Prospect
8/20/2019,Foothill Gold Line Awards Contract for Glendora to Montclair Light Rail Extension
8/20/2019,Pellet pivot: China develops taste for high-grade iron ore as coastal furnaces fire up
8/20/2019,"Gold steady after slide below key $1,500 level"
8/20/2019,Rosneft Oil Company : Operating results for Q2 and H1 2019
8/20/2019,Trans-Siberian Gold : Report on Tailings Management Facilities
8/20/2019,Nostrum Oil & Gas : H1 2019 Financial Results
8/20/2019,UK Oil & Gas PLC : Licence Extensions on PEDL331 and PEDL143
8/20/2019,METALS-Shanghai aluminium jumps to over 9-mth high on China supply worries
8/20/2019,Alaska group proposes initiative to raise oil industry tax
8/20/2019,"PRECIOUS-Gold firms below $1,500 after slide"
8/20/2019,Western Areas capitalises on growing nickel price
8/20/2019,UPDATE 1-Oil Search half-year profit more than doubles on higher output from PNG project
8/20/2019,"BHP annual profit rises on robust iron ore prices, pays record dividend"
8/20/2019,Withdraw Permissions to Uranium Mining in Amrabad - CM Mr Rao
,
8/20/2019,Oil prices hold steady on hopes trade tensions could ease
8/20/2019,Oil prices hold steady on hopes trade tensions could ease
8/20/2019,"Oil prices slip, but supported by hopes trade tensions could ease"
8/20/2019,Australia's Oil Search says spot LNG prices have no impact on PNG LNG contract arbitration
8/20/2019,METALS-Shanghai aluminium hits 9-mth high amid supply concerns
8/20/2019,"Oil prices slip, but supported by hopes trade tensions could ease"
,
8/20/2019,Barkerville Gold Files PEA
8/20/2019,"Alaska Gov. Mike Dunleavy accepts smaller oil wealth fund check, expects third special session"
8/20/2019,Meteoric strikes gold at Brazilian project
8/19/2019,Silver's Real Rally is Yet to Come; Gold Could Underperform During Recession
8/19/2019,UPDATE 1-Exxon says production shut at Hibernia oil platform after power outage
8/19/2019,"Degussa Sees Gold Prices Pushing To $1,690; Silver To $23 By 2020"
8/19/2019,Exxon says production shut at Hibernia oil platform after power outage
8/19/2019,"Oil rises 2% after attack on Saudi field, stimulus expectations"
8/19/2019,"Oil rises 2% after attack on Saudi field, stimulus expectations"
8/19/2019,"Gold, Silver Prices Pull Back as Global Stock Markets Rally"
8/19/2019,"Oil up 1% after attack on Saudi field, but OPEC report caps gains"
8/19/2019,"Oil up 1% after attack on Saudi field, but OPEC report caps gains"
8/19/2019,METALS-Aluminium hits two-week high after China unveils rate reforms
8/19/2019,Fortuna Silver Mines Reports Fatal Accident
8/19/2019,"Nymex October oil ends $1.33 higher at $56.14 a barrel, up 2.4%"
8/19/2019,Shares of Transocean Ride Rising Oil Prices 10% Higher
8/19/2019,Gold sheds 1% as risk appetite recovers
8/19/2019,Fremont to Sell Gold Canyon Project to McEwen Mining
8/19/2019,Harmony Gold Employee Dies in Rail Accident - Report
8/19/2019,Malaysia levels palm oil demands for post-Brexit trade
,
8/19/2019,Hedge Funds Take Profits in Gold After Prices Hit 6-Year High
8/19/2019,All that glitters is not gold: How healthtech startups can achieve true value
8/19/2019,Metals Stocks: Gold ends lower as stock-market rebound dulls haven shine
8/19/2019,Costa Coffee: Employees call £200 deductions for training 'unfair'
8/19/2019,Natural Gas Price Gains Kept in Check by Soaring Production
8/19/2019,Afritin unveils 12 month offtake deal after first production at Uis tin mine in Namibia
8/19/2019,Why Barrick Gold (GOLD) Stock Might be a Great Pick
