DateTime,news,polarity_description,polarity,subjectivity
2019-09-10,Earnings Estimates Moving Higher for Eldorado Gold (EGO): Time to Buy?,Positive,0.25,0.5
2019-09-10,"Hold gold, global currency debasement looms - Blackrock",Neutral,0.0,0.0
2019-09-10,Barrick Gold sells 10% of Central America junior,Neutral,0.0,0.25
2019-09-10,"Gold sinks to 4-week low, new bullish inputs needed to jumpstart rally",Positive,0.012121212121212116,0.2515151515151515
2019-09-10,Equinox Gold to list on the NYSE,Neutral,0.0,0.0
2019-09-10,Kirkland Lake Gold takes spot on the S&P/TSX away from oilsands company,Neutral,0.0,0.0
2019-09-10,"Driller says revenues are up, thanks gold",Positive,0.2,0.2
2019-09-10,Barrick Gold (GOLD) Stock Sinks As Market Gains: What You Should Know,Negative,-0.1,0.0
2019-09-10,"Gold, silver prices down; new bullish inputs needed",Negative,-0.009595959595959616,0.3717171717171717
2019-09-10,Gold trims overnight losses as U.S. stock market weakens,Neutral,0.0,0.0
2019-09-10,"Metals Stocks: Gold settles under $1,500, at lowest in 5 weeks",Neutral,0.0,0.0
2019-09-10,FIL Limited : Form 8.3 - BARRICK GOLD CORP,Negative,-0.07142857142857142,0.14285714285714285
2019-09-10,ROMIOS Stakes 142 More Claims Adjacent To Its Recent Gold Discovery at Lundmark-Akow Lake in NW Ontario,Positive,0.25,0.375
2019-09-10,State Street Global : Form 8.3 - [Barrick Gold Corporation],Neutral,0.0,0.0
2019-09-10,Maxtech Signs Binding Letter of Intent to Acquire Panama Gold Project in Historic Red Lake District,Neutral,0.0,0.0
2019-09-10,Greatland Gold PLC : Update on Newcrest Drilling Results at Havieron,Neutral,0.0,0.0
2019-09-10,Gold drops for fourth session as improved risk appetite weighs,Neutral,0.0,0.0
2019-09-10,Bullfrog Gold Lists on the Canadian Securities Exchange and Provides Nevada Project Updates,Neutral,0.0,0.0
2019-09-10,Gold dips to near one-month low as risk appetite dents safe havens,Positive,0.19999999999999998,0.39999999999999997
2019-09-10,Ausmex Mining Progresses Cloncurry Maiden Gold Estimate Work With Large Exploration Target,Positive,0.21428571428571427,0.42857142857142855
2019-09-10,Cora Gold Limited : Holding(s) in Company,Negative,-0.07142857142857142,0.14285714285714285
2019-09-10,JPMorgan AG : Form 8.5 (EPT/NON-RI)- Barrick Gold Corporation,Neutral,0.0,0.0
2019-09-10,Dimensional Fund Advisors Ltd : Dimensional Fund Advisors Ltd. : Form 8.3 - Barrick Gold Corporation - Common shares,Negative,-0.3,0.5
2019-09-10,"Gold price could smash records at $2,000, says Citi",Neutral,0.0,0.0
2019-09-10,Petropavlovsk looking to acquire Russian gold deposits,Neutral,0.0,0.0
2019-09-10,"Bitcoin Is a Truth Machine, Says Gold Bullion International Co-Founder",Neutral,0.0,0.0
2019-09-10,Newcrest reveals further high grade gold intercepts at Havieron,Positive,0.08,0.52
2019-09-10,GMV Minerals Inc. Announces Multiple Broad Domains Intercepted Including 30.5 Metres Grading 1.47 gpt Gold and 45.7 Metres Grading  0.61 gpt Gold,Positive,0.03125,0.15625
2019-09-10,Royal Road Minerals Presents Exploration Update for Its Guintar-Niverengo-Margaritas Gold Project; Colombia,Neutral,0.0,0.0
2019-09-10,Goldman Sachs cuts 2019 oil demand growth forecast to 1 million bpd,Neutral,0.0,0.0
2019-09-10,Is the podcast gold rush nearly over?Â Advertisers are re-evaluating,Positive,0.1,0.4
2019-09-10,17 Trillion Reasons to Own Gold and Silver Stocks Right Now,Positive,0.44285714285714284,0.7678571428571428
2019-09-10,CANADA STOCKS-TSX futures lower as gold prices drop,Neutral,0.0,0.0
2019-09-10,"The Tell: Citi says gold prices may top $2,000 an ounce",Positive,0.5,0.5
2019-09-10,Weiss Asset Mngmnt : Form 8.3 - Barrick Gold Corporation,Neutral,0.0,0.0
2019-09-10,Van Eck : Form 8.3 - Barrick Gold Corp.,Neutral,0.0,0.0
2019-09-11,Gold prices push modestly higher in late-morning action,Positive,0.175,0.3
2019-09-11,Royal Bank of Canada : Form 8.5 (EPT/NON-RI) Barrick Gold,Neutral,0.0,0.0
2019-09-11,Conroy find good gold & antimony results in Co Monaghan,Positive,0.7,0.6000000000000001
2019-09-11,Flossbach von Storch : Form 8.3 - [Barrick Gold Corporation],Neutral,0.0,0.0
2019-09-11,"Gold gains, focus shifts to central bank policy meetings",Neutral,0.0,0.25
2019-09-11,"Metals Stocks: Gold reclaims $1,500 mark ahead of key central bank meetings",Neutral,0.0,0.625
2019-09-11,"BMO sees gold prices averaging Q4 at $1,575 sees more upside in 2020",Positive,0.5,0.5
2019-09-11,"DoubleLine's Jeffrey Sherman warns against buying Treasurys, says gold could be smart recession play",Positive,0.21428571428571427,0.6428571428571429
2019-09-11,CME to launch two new Shanghai gold futures contracts in October,Positive,0.13636363636363635,0.45454545454545453
2019-09-11,Gold Standard Ventures announces PFS for Railroad-Pinion project,Neutral,0.0,0.0
2019-09-11,Why Is Barrick Gold (GOLD) Down 4.8% Since Last Earnings Report?,Negative,-0.07777777777777779,0.17777777777777778
2019-09-11,"Atico Mining Corporation : Atico Mining Corporation Completes Acquisition of Toachi Mining Inc. Creating a Leading Latin American Copper-Gold Operator, Developer and Explorer",Neutral,0.0,0.0
2019-09-11,5 Reasons to Buy Gold ETFs as Price May Touch $2000,Neutral,0.0,0.0
2019-09-11,Gold slightly up ahead of ECB meeting Thurs.,Negative,-0.16666666666666666,0.16666666666666666
2019-09-11,Where is gold headed next week? Vote now!,Neutral,0.0,0.0
2019-09-11,Chilean lithium producer SQM bullish on white gold demand,Neutral,0.0,0.0
2019-09-11,"The gold rally is over but prices will hold $1,500 this year - Capital Economics",Neutral,0.0,0.0
2019-09-11,U.S. Gold Corp acquires Orevada Metals,Neutral,0.0,0.0
2019-09-11,Equinox Gold to List on the NYSE American Stock Exchange,Neutral,0.0,0.0
2019-09-11,CME Group to Launch New Shanghai Gold Futures Contracts In October,Positive,0.13636363636363635,0.45454545454545453
2019-09-11,Trans-Siberian Gold : Second Price Monitoring Extn,Neutral,0.0,0.0
2019-09-11,"Margaux Resources Ltd. Announces 1 MM oz Gold Maiden Resource Estimate for Bulk-Tonnage Taurus Deposit, Cassiar District, British Columbia",Neutral,0.0,0.0
2019-09-11,Trans-Siberian Gold : Price Monitoring Extension,Neutral,0.0,0.0
2019-09-11,Gold prices inch higher; all eyes on ECB meet,Positive,0.25,0.5
2019-09-11,Conroy Gold & Natural Reso : Gold and Antimony Results from Gold Outcrop Area,Positive,0.1,0.4
2019-09-11,Citigroup adds voice to bulls who think gold is due to make fresh gains,Positive,0.0875,0.4375
2019-09-11,"Charts show gold, bond prices are nearing peak levels, Jim Cramer says",Neutral,0.0,0.0
2019-09-11,Alt Resources Announces Mt Ida and Bottle Creek Gold Projects Exploration Update,Neutral,0.0,0.0
2019-09-11,Gold prices snap four-day losing streak; focus on ECB meet,Neutral,0.0,0.0
2019-09-11,Cora Gold Limited : Further Gold Mineralisation Confirmed at Zone B,Positive,0.10952380952380954,0.5476190476190476
2019-09-11,Chaarat Gold Hlgs Ld : Funding Update,Neutral,0.0,0.0
2019-09-11,"Everything Jim Cramer said on 'Mad Money,' including playing the rotation, gold and bond prices",Negative,-0.625,1.0
2019-09-11,PRECIOUS-Gold prices inch up amid cautious mood; investors eye ECB meet,Neutral,0.0,0.0
2019-09-11,"Gold, bond prices nearing peak, says Jim Cramer",Neutral,0.0,0.0
2019-09-11,JPMorgan Sec.Plc : Form 8.5 (EPT/RI) - Barrick Gold Corporation,Neutral,0.0,0.0
2019-09-11,Novo Completes Initial Heritage Survey at Egina Gold Project,Neutral,0.0,0.0
2019-09-11,Discovery of Significant Porphyry Gold-Copper Mineralisation at Boda Prospect,Positive,0.375,0.875
2019-09-11,Benz Mining Files NI 43-101 Technical Report for Eastmain Mine Gold Deposit Mineral Resource,Neutral,0.0,0.1
2019-09-11,Xtra-Gold Resources Announces Update on Field Operations in Ghana,Neutral,0.0,0.0
2019-09-11,"Altamira Gold Corp: Additional surface sampling at Mutum, Apiacas confirms widespread disseminated gold mineralization over a surface area of four square kilometres",Neutral,0.0,0.0
2019-09-11,FIL Limited : Form 8.3 - Barrick Gold Corporation,Negative,-0.07142857142857142,0.14285714285714285
2019-09-11,"Gold, silver prices near steady; ECB meeting awaited",Positive,0.13333333333333333,0.45
2019-09-11,Gold prices unchanged following rise in U.S. PPI Data,Neutral,0.0,0.1
2019-09-11,'Stronger for longer': Citi sees big gains for gold ahead,Neutral,0.0,0.1
2019-09-12,Gold prices holding more than 1% gains following mixed U.S. CPI Data,Positive,0.16666666666666666,0.2833333333333333
2019-09-12,"Gold bull run could spell bad news for diamond sales, says Citigroup",Negative,-0.6999999999999998,0.6666666666666666
2019-09-12,Metals Stocks: Gold tallies back-to-back gain after ECB unleashes basket of easy-money measures,Neutral,0.0,0.0
2019-09-12,Gold rises on lingering growth risks as spotlight turns to ECB,Neutral,0.0,0.0
2019-09-12,BNP Paribas London : Form 8.3 - Barrick Gold Corp,Neutral,0.0,0.0
2019-09-12,"Pacific Ridge Announces 9.751 gpt Gold Grab Sample, Hackly Zone, Mariposa Project, Yukon",Neutral,0.0,0.0
2019-09-12,CSE New Listing - Bullfrog Gold Corp. Commences Trading on the Canadian Securities Exchange - Video News Alert on Investmentpitch.com,Positive,0.13636363636363635,0.45454545454545453
2019-09-12,"Paulson's gold investor group urges deals, costs purge",Neutral,0.0,0.0
2019-09-12,"Gold trading volatile, but prices still higher in late AM trade",Negative,-0.024999999999999994,0.55
2019-09-12,"CANADA STOCKS-TSX opens flat, energy shares offset gains for gold miners",Negative,-0.025,0.125
2019-09-12,This Is What Responsible Gold Mining Will Look Like,Positive,0.2,0.55
2019-09-12,Mid-Tiers Gold Miners Need To Look For M&A Opportunities To Unlock Billions In Shareholder Value - Shareholders Gold Council,Neutral,0.0,0.0
2019-09-12,Gold prices whipsawed on headline-driven day,Neutral,0.0,0.0
2019-09-12,Gold needs China to toughen stance for price rally,Neutral,0.0,0.0
2019-09-12,"Gold, silver prices rally as ECB leans easy",Positive,0.43333333333333335,0.8333333333333334
2019-09-12,Societe Generale SA : Form 8.3 - Barrick Gold Corporation,Neutral,0.0,0.0
2019-09-12,T.Rowe Price Assoc : Form 8.3 - [Barrick Gold Corp],Neutral,0.0,0.0
2019-09-12,"Metals Creek Resources Corp. Announces Completion of Airborne EM/Mag Survey at Dona Lake Gold Project, NW Ontario",Neutral,0.0,0.0
2019-09-12,Eldorado Gold Announces Project Update,Neutral,0.0,0.0
2019-09-12,Cora Gold Limited : Interim Results,Negative,-0.07142857142857142,0.14285714285714285
2019-09-12,PRECIOUS-Gold slips as trade optimism lifts risk assets; ECB meet in focus,Neutral,0.0,0.0
2019-09-12,Gold slips as trade optimism lifts risk assets; ECB meet in focus,Neutral,0.0,0.0
2019-09-12,Gold Standard Ventures Discusses The Potential of Their Railroad-Pinion Project With The Stock Day Podcast,Neutral,0.0,0.5
2019-09-12,"World Gold Council sets out environmental, ethical mining guidelines",Positive,0.2,0.6
2019-09-12,Americas Gold Announces Strategic JV with Mr Eric Sprott,Neutral,0.0,0.0
2019-09-12,UPDATE 1-Chilean lithium producer SQM bullish on white gold demand; shares rise,Neutral,0.0,0.0
2019-09-12,Integra Announces Exceptional Project Economics from Delamar Gold-Silver Project in Idaho,Positive,0.6666666666666666,1.0
2019-09-12,World Gold Council publishes code encouraging ethical mining for members,Positive,0.2,0.6
2019-09-12,PRECIOUS-Gold recovers on short-covering ahead of ECB,Neutral,0.0,0.0
2019-09-12,Gold recovers on short-covering ahead of ECB,Neutral,0.0,0.0
2019-09-12,JP Morgan Sec LLC : Form 8.5 (EPT/NON-RI)- Barrick Gold Corporation,Negative,-0.1,0.6
2019-09-12,Semenya to finally get her gold medal from 2011 worlds,Neutral,0.0,1.0
2019-09-12,Gold Bullion Secs : Issue of Gold Bullion Sercurities Limited,Negative,-0.07142857142857142,0.14285714285714285
2019-09-12,"Gold prices push higher as ECB shoots monetary policy bazooka, easing rates and restarting bond-purchase program",Positive,0.25,0.5
2019-09-12,Gold slips as trade optimism lifts risk assets; ECB meeting in focus,Neutral,0.0,0.0
2019-09-12,Evolution pursues interest in Drummond gold JV,Neutral,0.0,0.0
2019-09-13,"Futures Movers: Gold ends lower, suffers a weekly loss as bond yields rise",Negative,-0.6,0.7
2019-09-13,Barrick Gold Corp : Court sanction of the Scheme,Neutral,0.0,0.0
2019-09-13,Gold prices lose some momentum following mixed U.S. retail sales data,Neutral,0.0,0.175
2019-09-13,"UrbanGold and Argonaut Gold Agree to Combine Troilus Area Exploration, 3,000 Metres Drill Program to Start on Gold Targets",Neutral,0.0,0.0
2019-09-13,Gold prices slightly up as world's central banks leaning easy,Positive,0.0888888888888889,0.4166666666666667
2019-09-13,"Enforcer Gold Corp. Announces Closing of $450,000 Non-Brokered Private Placement; Three Insiders Participate",Neutral,0.0,0.375
2019-09-13,"Gold, silver prices sell off on profit taking from futures traders",Neutral,0.0,0.0
2019-09-13,"Traders waiting to see if gold can hold $1,500 if the fed disappoints",Neutral,0.0,0.0
2019-09-13,"Nexus Gold Corp., Focused on 3 Jurisdictions in Canada, CEO Clip Video",Neutral,0.0,0.0
2019-09-13,Alamos Gold (AGI) is an Incredible Growth Stock: 3 Reasons Why,Positive,0.7,0.95
2019-09-13,Kirkland Lake Gold (KL) is an Incredible Growth Stock: 3 Reasons Why,Positive,0.7,0.95
2019-09-13,"Gold futures settle below $1,500 an ounce, down 1.1% for the week",Negative,-0.15555555555555559,0.2888888888888889
2019-09-13,Commodities Corner: Why Russian and Chinese central banks will keep buying gold,Neutral,0.0,0.08333333333333333
2019-09-13,BNP Paribas London : Form 8.3 - Barrick Gold Mining Plc,Neutral,0.0,0.0
2019-09-13,"Zacks Value Trader Highlights: Alliance Data Systems, Alamos Gold, Canadian Solar, Herc Holdings and NRG Energy",Neutral,0.0,0.0
2019-09-13,Bull of the Day: Royal Gold (RGLD),Neutral,0.0,0.0
2019-09-13,Pure Gold Awards Engineering and Procurement Contracts for Madsen Red Lake Mine,Positive,0.10714285714285714,0.25
2019-09-13,World Gold Council announces responsible gold mining framework,Positive,0.2,0.55
2019-09-13,"UPDATE 1-PNG demands Wafi-Golpu gold stays in-country, urges Newcrest, Harmony talks",Neutral,0.0,0.0
2019-09-13,"PNG demands Wafi-Golpu gold stays in-country, urges Newcrest, Harmony talks",Neutral,0.0,0.0
2019-09-13,Four ways to hold gold as a safe haven investment,Positive,0.5,0.5
2019-09-13,"Gold stocks should have done much better, here's why",Positive,0.5,0.5
2019-09-13,Hong Kong gold market losing shine amid political unrest,Neutral,0.0,0.1
2019-09-13,Serabi Gold plc : Presentation to the Precious Metals Conference 12 September 2019,Positive,0.5,1.0
2019-09-13,Investor group urges mid-tier gold companies to embrace nil-premium consolidation,Neutral,0.0,0.0
2019-09-13,Chaarat Gold Hlgs Ld : Interim statement for six months to 30 June 2019,Neutral,0.0,0.0
2019-09-13,Chaarat Gold Hlgs Ld : Chaarat completes joint venture with ï¿½iftay,Neutral,0.0,0.0
2019-09-13,Vista Gold Announces Updated Preliminary Feasibility Study for Mt Todd Gold Project,Neutral,0.0,0.0
2019-09-13,"PRECIOUS-Gold rangebound as risk appetite caps gains, set for third weekly drop",Neutral,0.0,0.0
2019-09-13,Gold Standard Announces a Positive Pre-Feasibility Study in Nevada's,Positive,0.11363636363636363,0.2727272727272727
2019-09-13,PRECIOUS-Gold dips as trade hopes fan risk appetite,Neutral,0.0,0.0
2019-09-13,Gold dips as trade hopes fan risk appetite,Neutral,0.0,0.0
2019-09-13,"Gold rangebound as risk appetite caps gains, set for third weekly drop",Neutral,0.0,0.0
2019-09-13,Katoro Gold PLC : Interim Results,Neutral,0.0,0.0
2019-09-14,"Are Gold Streaming Stocks Actually ""Recession Proof""?",Neutral,0.0,0.1
2019-09-14,Solid gold toilet stolen from Winston Churchill's birthplace,Negative,-0.016666666666666666,0.05
2019-09-14,"$21,000 gold is not a fantasy; hereâ€™s why it should happen",Neutral,0.0,0.0
2019-09-14,Solid gold toilet stolen from Winston Churchillâ€™s birthplace,Negative,-0.016666666666666666,0.05
2019-09-14,Can higher gold prices save mining?,Positive,0.25,0.5
2019-09-15,Investors warn gold miners to keep lid on ambitions,Neutral,0.0,0.0
2019-09-15,Solid gold toilet stolen from Winston Churchill's birthplace,Negative,-0.016666666666666666,0.05
2019-09-15,Gold sees further room for upward move,Neutral,0.0,0.5
2019-09-16,Gold loses some shine as U.S. dollar rallies,Negative,-0.3,0.1
2019-09-16,Is Kirkland Lake Gold (KL) Stock Outpacing Its Basic Materials Peers This Year?,Neutral,0.0,0.125
2019-09-16,"Wheaton Creek Gold Property Highlights Include 4.9 gpt Gold Drill Intercept Over 3.05 Metres, Highly Anomalous Gold Soil Values",Positive,0.16,0.5399999999999999
